path,repo_name,count
examples/gaussian_process/plot_compare_gpr_krr.py,amueller/scikit-learn,1
examples/manifold/plot_mds.py,amueller/scikit-learn,1
examples/neighbors/plot_nearest_centroid.py,amueller/scikit-learn,1
sklearn/datasets/tests/test_kddcup99.py,amueller/scikit-learn,1
sklearn/datasets/tests/test_lfw.py,amueller/scikit-learn,1
sklearn/ensemble/iforest.py,amueller/scikit-learn,1
sklearn/ensemble/weight_boosting.py,amueller/scikit-learn,1
sklearn/feature_selection/tests/test_base.py,amueller/scikit-learn,1
sklearn/model_selection/__init__.py,amueller/scikit-learn,1
sklearn/neural_network/tests/test_stochastic_optimizers.py,amueller/scikit-learn,1
setup.py,amueller/slic-python,1
pystruct/learners/latent_structured_svm.py,amueller/pystruct,1
notebooks/solutions/out_of_core.py,amueller/odsc-masterclass-2017-morning,1
sklearn/utils/estimator_checks.py,amueller/scikit-learn,1
mglearn/plot_decomposition.py,amueller/advanced_training,1
solutions/load_iris.py,amueller/advanced_training,1
notebooks/figures/plot_pca.py,amueller/scipy-2016-sklearn,1
solutions/grid_search_k_neighbors.py,amueller/sklearn_workshop,1
doc/sphinxext/sphinx_gallery/downloads.py,amueller/scikit-learn,1
examples/applications/plot_prediction_latency.py,amueller/scikit-learn,1
examples/classification/plot_lda_qda.py,amueller/scikit-learn,1
examples/cluster/plot_cluster_comparison.py,amueller/scikit-learn,1
examples/decomposition/plot_incremental_pca.py,amueller/scikit-learn,1
examples/linear_model/plot_iris_logistic.py,amueller/scikit-learn,1
examples/linear_model/plot_ridge_coeffs.py,amueller/scikit-learn,1
sklearn/datasets/samples_generator.py,amueller/scikit-learn,1
sklearn/datasets/tests/test_covtype.py,amueller/scikit-learn,1
sklearn/ensemble/gradient_boosting.py,amueller/scikit-learn,1
sklearn/gaussian_process/gpc.py,amueller/scikit-learn,1
notebooks/helpers.py,amueller/scipy-2016-sklearn,1
sklearn/cluster/tests/test_dbscan.py,amueller/scikit-learn,1
sklearn/externals/joblib/format_stack.py,amueller/scikit-learn,1
sklearn/externals/joblib/memory.py,amueller/scikit-learn,1
sklearn/feature_extraction/hashing.py,amueller/scikit-learn,1
sklearn/manifold/isomap.py,amueller/scikit-learn,1
sklearn/neighbors/classification.py,amueller/scikit-learn,1
sklearn/neighbors/unsupervised.py,amueller/scikit-learn,1
sklearn/semi_supervised/label_propagation.py,amueller/scikit-learn,1
sklearn/utils/tests/test_metaestimators.py,amueller/scikit-learn,1
sklearn/utils/tests/test_murmurhash.py,amueller/scikit-learn,1
examples/plot_letters.py,amueller/pystruct,1
pystruct/learners/__init__.py,amueller/pystruct,1
pystruct/learners/subgradient_latent_ssvm.py,amueller/pystruct,1
pystruct/tests/test_models/test_grid_crf.py,amueller/pystruct,1
notebooks/figures/plot_2d_separator.py,amueller/scipy-2016-sklearn,1
examples/tree/plot_tree_regression.py,amueller/scikit-learn,1
notebooks/solutions/14_grid_search.py,amueller/scipy-2016-sklearn,1
notebooks/solutions/22B_tsne_classification.py,amueller/scipy-2016-sklearn,1
examples/bicluster/plot_spectral_coclustering.py,amueller/scikit-learn,1
examples/ensemble/plot_gradient_boosting_regularization.py,amueller/scikit-learn,1
examples/feature_selection/plot_rfe_digits.py,amueller/scikit-learn,1
examples/manifold/plot_lle_digits.py,amueller/scikit-learn,1
examples/neighbors/plot_digits_kde_sampling.py,amueller/scikit-learn,1
examples/preprocessing/plot_robust_scaling.py,amueller/scikit-learn,1
sklearn/covariance/outlier_detection.py,amueller/scikit-learn,1
sklearn/datasets/svmlight_format.py,amueller/scikit-learn,1
sklearn/decomposition/tests/test_dict_learning.py,amueller/scikit-learn,1
sklearn/externals/joblib/my_exceptions.py,amueller/scikit-learn,1
sklearn/multiclass.py,amueller/scikit-learn,1
sklearn/utils/setup.py,amueller/scikit-learn,1
sklearn/utils/tests/test_utils.py,amueller/scikit-learn,1
sklearn/svm/bounds.py,amueller/scikit-learn,1
profile_parallel/parallel_chicken.py,amueller/AstroHackWeek2015,1
solutions/cross_validation_iris.py,amueller/sklearn_workshop,1
doc/conf.py,amueller/scikit-learn,1
doc/sphinxext/sphinx_gallery/py_source_parser.py,amueller/scikit-learn,1
examples/mixture/plot_gmm_sin.py,amueller/scikit-learn,1
examples/plot_feature_stacker.py,amueller/scikit-learn,1
examples/preprocessing/plot_scaling_importance.py,amueller/scikit-learn,1
sklearn/feature_extraction/dict_vectorizer.py,amueller/scikit-learn,1
sklearn/feature_extraction/text.py,amueller/scikit-learn,1
sklearn/linear_model/ridge.py,amueller/scikit-learn,1
sklearn/linear_model/tests/test_sag.py,amueller/scikit-learn,1
sklearn/metrics/cluster/bicluster.py,amueller/scikit-learn,1
sklearn/metrics/cluster/tests/test_supervised.py,amueller/scikit-learn,1
sklearn/mixture/tests/test_gmm.py,amueller/scikit-learn,1
sklearn/neighbors/__init__.py,amueller/scikit-learn,1
solutions/load_iris.py,amueller/sklearn_workshop,1
sklearn/tests/test_base.py,amueller/scikit-learn,1
sklearn/utils/class_weight.py,amueller/scikit-learn,1
notebooks/figures/__init__.py,amueller/scipy_2015_sklearn_tutorial,1
plots/plot_interactive_tree.py,amueller/nyu_ml_lectures,1
doc/conf.py,amueller/pystruct,1
examples/plot_exact_learning.py,amueller/pystruct,1
pystruct/datasets/dataset_loaders.py,amueller/pystruct,1
pystruct/learners/structured_perceptron.py,amueller/pystruct,1
pystruct/tests/test_learners/test_perceptron.py,amueller/pystruct,1
pystruct/tests/test_models/test_directional_crf.py,amueller/pystruct,1
mglearn/plot_cross_validation.py,amueller/advanced_training,1
plots/plot_linear_svc_regularization.py,amueller/advanced_training,1
examples/cluster/plot_color_quantization.py,amueller/scikit-learn,1
examples/cluster/plot_mini_batch_kmeans.py,amueller/scikit-learn,1
examples/svm/plot_svm_scale_c.py,amueller/scikit-learn,1
sklearn/externals/joblib/hashing.py,amueller/scikit-learn,1
notebooks/figures/plot_2d_separator.py,amueller/scipy_2015_sklearn_tutorial,1
notebooks/solutions/02A_faces_plot.py,amueller/scipy_2015_sklearn_tutorial,1
patsylearn/patsy_adaptor.py,amueller/patsylearn,1
pystruct/inference/linear_programming.py,amueller/pystruct,1
mglearn/make_blobs.py,amueller/advanced_training,1
mglearn/plot_kmeans.py,amueller/advanced_training,1
wordcloud/wordcloud.py,amueller/word_cloud,1
solutions/grid_search_k_neighbors.py,amueller/strata_singapore_2015,1
benchmarks/bench_plot_incremental_pca.py,amueller/scikit-learn,1
examples/cluster/plot_face_segmentation.py,amueller/scikit-learn,1
examples/gaussian_process/plot_gpc_iris.py,amueller/scikit-learn,1
examples/linear_model/plot_lasso_model_selection.py,amueller/scikit-learn,1
examples/model_selection/plot_roc_crossval.py,amueller/scikit-learn,1
sklearn/cluster/affinity_propagation_.py,amueller/scikit-learn,1
sklearn/ensemble/tests/test_gradient_boosting_loss_functions.py,amueller/scikit-learn,1
sklearn/utils/sparsetools/tests/__init__.py,amueller/scikit-learn,1
sklearn/gaussian_process/kernels.py,amueller/scikit-learn,1
sklearn/kernel_approximation.py,amueller/scikit-learn,1
sklearn/metrics/cluster/tests/test_unsupervised.py,amueller/scikit-learn,1
sklearn/mixture/gaussian_mixture.py,amueller/scikit-learn,1
sklearn/svm/classes.py,amueller/scikit-learn,1
sklearn/svm/setup.py,amueller/scikit-learn,1
sklearn/utils/__init__.py,amueller/scikit-learn,1
sklearn/utils/mocking.py,amueller/scikit-learn,1
sklearn/utils/sparsetools/__init__.py,amueller/scikit-learn,1
examples/plot_grid_crf.py,amueller/pystruct,1
pystruct/__init__.py,amueller/pystruct,1
pystruct/models/base.py,amueller/pystruct,1
mglearn/plot_knn_classification.py,amueller/advanced_training,1
benchmarks/bench_covertype.py,amueller/scikit-learn,1
benchmarks/bench_lasso.py,amueller/scikit-learn,1
solutions/pipeline_iris.py,amueller/advanced_training,1
examples/cluster/plot_adjusted_for_chance_measures.py,amueller/scikit-learn,1
examples/preprocessing/plot_function_transformer.py,amueller/scikit-learn,1
examples/semi_supervised/plot_label_propagation_digits.py,amueller/scikit-learn,1
sklearn/ensemble/forest.py,amueller/scikit-learn,1
sklearn/ensemble/tests/test_voting_classifier.py,amueller/scikit-learn,1
sklearn/feature_selection/tests/test_variance_threshold.py,amueller/scikit-learn,1
sklearn/metrics/cluster/tests/__init__.py,amueller/scikit-learn,1
sklearn/neighbors/tests/__init__.py,amueller/scikit-learn,1
sklearn/tests/test_common.py,amueller/scikit-learn,1
sklearn/utils/optimize.py,amueller/scikit-learn,1
python/vlfeat/plotop/__init__.py,amueller/vlfeat,1
notebooks/solutions/08B_digits_clustering.py,amueller/scipy_2015_sklearn_tutorial,1
pystruct/tests/test_models/test_graph_crf.py,amueller/pystruct,1
pystruct/tests/test_utils/test_utils_inference.py,amueller/pystruct,1
notebooks/solutions/cross_validation_iris.py,amueller/odsc-masterclass-2017-morning,1
benchmarks/bench_lof.py,amueller/scikit-learn,1
wordcloud/tokenization.py,amueller/word_cloud,1
notebooks/solutions/17A_logreg_grid.py,amueller/scipy-2016-sklearn,1
solutions/digits_tsne.py,amueller/sklearn_workshop,1
benchmarks/bench_multilabel_metrics.py,amueller/scikit-learn,1
benchmarks/bench_plot_neighbors.py,amueller/scikit-learn,1
examples/feature_selection/plot_feature_selection.py,amueller/scikit-learn,1
examples/feature_selection/plot_rfe_with_cross_validation.py,amueller/scikit-learn,1
examples/linear_model/plot_multi_task_lasso_support.py,amueller/scikit-learn,1
examples/mixture/plot_concentration_prior.py,amueller/scikit-learn,1
