_modified_weiszfeld_step,2
_random_sample_mask,2
SklearnModel,2
_intercept_dot,2
factor_analysis,2
DOUBLE,2
mldata_filename,2
LossFunction,2
MULTI_OUTPUT,2
AgglomerationTransform,2
GenELMClassifier,2
graph,2
_BaseFilter,2
HingeLoss,2
DataDimensionalityWarning,2
EllipticEnvelop,2
LarsCV,2
safer_call,2
RationalQuadratic,2
create_theano_expressions,2
SklearnTester,2
BaseDiscreteNB,2
svds,2
RandomLayer,2
Kernel,2
DelegatingEstimator,2
PAIRWISE_BOOLEAN_FUNCTIONS,2
sparsefuncs,2
semi_supervised,2
gaussian_random_matrix,2
Earth,2
barycenter_kneighbors_graph,2
KernelRegression,2
classification,2
_distribute_covar_matrix_to_match_covariance_type,2
make_nonnegative,2
check_tensor,2
_inverse_binarize_multiclass,2
_fit_and_predict,2
BaseDelegatingEstimator,2
l1_cross_distances,2
fetch_lfw_pairs,2
warnings,2
non_fit_methods,2
PatchExtractor,2
ClassifierEvaluator,2
ClassifierConverter,2
RandomForestClassifier\n,2
RandomForestClassifierConverter,2
fetch_asirra,2
_check_numpy_unicode_bug,2
_set_diag,2
FunctionTransformer as,2
KernelSGD,2
_predict_binary,2
ImgRecognizer,2
_bistochastic_normalize,2
CrossValidatingEstimator,2
urlopen,2
predict_proba,2
_batch_mean_variance_update,2
Hyperparameter,2
_dirichlet_expectation_1d,2
_chisquare,2
_scale_normalize,2
EvOutSe,2
fastica,2
strip_newsgroup_footer,2
get_all_overfeat_labels,2
RadiusNeighborsMixin,2
newton_cg,2
get_bin_seeds,2
KMedians,2
HuberRegressor,2
_ConstantPredictor,2
NeighborsClassifier,2
_spatial_median,2
weight_boosting,2
_breakdown_point,2
strip_newsgroup_quoting,2
_transform_one,2
zero_one,2
logistic,2
FuzzyKMeans,2
_yield_all_checks \,2
_dynamic_max_trials,2
_partition_estimators,2
trustworthiness,2
_pkl_filepath,2
GradientBoostingConverter,2
GMMTester,2
_PLS,2
StationaryKernelMixin,2
LeastSquaresError,2
_fit_binary,2
NonNegativeGarrote,2
TREE_UNDEFINED,2
would be from sklearn.model_selection,1
short_format_time,1
_BaseHMM,1
sym_predict_proba,1
mock_mldata_urlopen,1
SquaredLoss,1
_multinomial_loss_grad,1
_partial_fit_binary,1
BayesianRegression,1
min_pos,1
ModelSelector,1
_squared_norms,1
UnSupervisedRandomForestClassifier,1
_kl_divergence_bh,1
SingleEliminationFeatureImportanceEstimatorCV,1
_iteritems,1
CaffePool,1
_graph_connected_component,1
RFE\n,1
decomposition;import pylab,1
MinMaxScaler\n,1
_binary_clf_curve,1
InputFixingTransformer,1
SelectKBest\n,1
osimport timeimport globimport mathimport itertoolsimport numpy,1
RegressionLossFunction,1
ArrayDataset,1
map,1
RF,1
LSAnomaly,1
_BaseScorer,1
SYSTEM_SHARED_MEM_FS,1
_multinomial_grad_loss_all_samples,1
qr_economic,1
_parallel_apply,1
syms,1
cd_fast,1
CategoricalDomain,1
reduce,1
LOSS_FUNCTIONS,1
_assert_less,1
_approx_fprime,1
NumpyHasher,1
is_column_vector,1
SklearnCifarContainer,1
MultiTaskElasticNetCV,1
UnSupervisedDecisionTreeClassifier,1
partial,1
BaseCrossValidator,1
CRITERIA_REG,1
_hierarchical,1
register_input_size,1
_parallel_predict_regression,1
BaseShuffleSplit,1
MaxAbsScaler\n,1
GenELMRegressor,1
ProgIter,1
SVC\n,1
Splitter,1
plots,1
estimator_checks,1
JPMMLRegressionTest,1
__threshold_at,1
labels_at,1
murmurhash3_bytes_u32,1
inplace_column_scale,1
VarianceThreshold\n,1
SelectFwe\n,1
random_choice_csc,1
SklearnLazyflowClassifierFactory,1
_shuffle,1
dummy,1
_BasePipeline,1
_ProbaScorer,1
__binarize_scores_at,1
eigs,1
distance_metrics,1
TransformerMixin",1
_initialize_nmf,1
SPANISH_STOP_WORDS,1
load_mnist,1
load_images,1
PMMLLabelBinarizer,1
get_indicators,1
fit_ovr,1
dict_learning,1
murmurhash3_int_u32,1
DEPRECATION_MSG_1D,1
Vectorizer,1
CSRDataset,1
murmurhash3_bytes_s32,1
nnls,1
_utils,1
ELMRegressor,1
class_distribution,1
_compute_n_patches,1
__ALL__,1
SklearnLazyflowClassifier,1
scorers,1
is_sequence_of_sequences,1
ProbaPredictingEstimator,1
SelectPercentile\n,1
Logger,1
DecisionTreeClassifier \nfrom sklearn.ensemble,1
KNeighborsClassifier\n,1
MaskedArray,1
stable_cumsum,1
iterkeys,1
load_diabetes\n,1
Binarizer\n,1
filter_args,1
OneHotEncoding,1
log_loss_metric,1
randomized_range_finder,1
CRITERIA_CLF,1
predict_ovr,1
_LearntSelectorMixin,1
PMMLLabelEncoder,1
get_overfeat_class_label,1
RandomizedPCA\n,1
KMeans_st,1
CalibratedEstimatorCV,1
exceptions,1
train_test_data_split,1
check_clusterings,1
kernel_pca,1
y_random,1
IntegerCategoricalFeature,1
RegressionConverter,1
_grid_scores_from_dicts,1
DecisionTreeClassifier\n,1
table,1
check_skip_network,1
ZeroPad,1
FeatureType,1
_get_feature_importances,1
is_label_indicator_matrix,1
ngrams,1
itervalues,1
_jaccard,1
_huber_loss_and_gradient,1
multilayer_perceptron,1
OneTimeSplitter,1
OCRF,1
create_registerer,1
DataFrameDummies,1
_fit_one_transformer,1
in1d,1
SoftImputer,1
sklearn2pmml,1
f_classif\n,1
accuracy_score\n,1
atleast2d_or_csc,1
LocalOutlierFactor,1
_class_names,1
Orca,1
BaseSGD,1
multiprocessing,1
AutoBatchingMixin,1
METRIC_MAPPING,1
PY3_OR_LATER,1
RepeatedStratifiedKFold,1
safe_copy,1
model_to_code,1
RobustScaler\n,1
export,1
non_negative_factorization,1
_can_iterate,1
kd_tree,1
pls_,1
divide,1
_parallel_predict_proba,1
kernel_norm,1
StandardScaler\n,1
_document_frequency,1
predict_proba_ovr,1
_RepeatedSplits,1
argmin,1
preprocessing\nfrom sklearn.linear_model,1
SklearnClassifier,1
Exponentiation,1
NPArrayDummies,1
GLM,1
SquaredHinge,1
fit_grid_point,1
test_sklearntools,1
precision_at,1
_lars_path_residues,1
assert_allclose_dense_sparse,1
_get_class_weight,1
SupervisedIntegerMixin,1
np,1
fetch_cifar_fully_connected_generated,1
nearest_centroid,1
PolynomialFeatures\n,1
fetch_overfeat_weights_and_biases,1
isomap,1
ELMClassifier,1
predict_ecoc,1
fetch_mnist_generated,1
makedirs,1
make_dataset,1
_k_init,1
logsum,1
QuantileRegressor,1
get_shape,1
Multinomial,1
KNeighborsClassifie,1
LabelEncoder\n,1
Product,1
ClassificationSuite,1
check_cv_coverage,1
JoblibException,1
fit_ecoc,1
make_pipeline\n,1
profit,1
enet_coordinate_descent,1
...,1
TARGET,1
csr_row_norm_l2,1
WithComponents,1
MaskedEstimator,1
Sum,1
pls,1
_check_cv,1
LogTransformer,1
BaseGradientBoosting,1
GRBFRandomLayer,1
TransformerMinin,1
sym_predict,1
KNeighborsClassifier ---> Other classifier,1
LRN,1
LogisticRegression\n,1
generate_report,1
parse_tags,1
WordNetLemmatizerfrom sklearn,1
predict_ovo,1
BaseOptimizer,1
ContinuousDomain,1
_nls_subproblem,1
_log_multivariate_normal_density_full,1
StagedEstimator,1
parallel_backend,1
_distribute_covar_matrix_to_match_cvtype,1
ParameterizedDNNClassifier,1
k_means_,1
_BinaryGaussianProcessClassifierLaplace,1
UnsupervisedMixin,1
_assert_greater,1
_fit_ovo_binary,1
_ovr_decision_function,1
MACHINE_EPSILON,1
SkipTestWarning,1
ResponseTransformingEstimator,1
auric,1
_ThresholdScorer,1
_calculate_threshold,1
RandomForestHelper,1
Feedforward,1
log_loss_scorer,1
ks,1
sparse,1
get_submatrix,1
_barnes_hut_tsne,1
VerboseReporter,1
