line,path,repo_name
from sklearn import metrics,project/reports/fake_news/lib/exploitation_bill.py,mdeff/ntds_2016
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,memo/tensorflow
from sklearn import metrics,rojak-analyzer/rojak_ovr_pair.py,CodeRiderz/rojak
from sklearn import metrics,tensorflow/examples/learn/iris_custom_decay_dnn.py,dongjoon-hyun/tensorflow
from sklearn import metrics,modutils/plotting.py,bmathias12/modutils
from sklearn import metrics,tensorflow/examples/learn/text_classification.py,xodus7/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_custom_decay_dnn.py,tensorflow/tensorflow
from sklearn import metrics,tensorflow/examples/learn/mnist.py,alsrgv/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_cnn.py,dongjoon-hyun/tensorflow
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,taknevski/tensorflow-xsmm
from sklearn import metrics,tensorflow/examples/skflow/text_classification_builtin_rnn_model.py,awni/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_val_based_early_stopping.py,thesuperzapper/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_cnn.py,thjashin/tensorflow
from sklearn import metrics,tensorflow/examples/skflow/mnist_weights.py,mdrumond/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_custom_model.py,manjunaths/tensorflow
from sklearn import metrics,machine_learning/MyKMeans.py,jonandergomez/machine_learning_for_students
from sklearn import metrics,wikipedianer/classification/random_classifier.py,MIREL-UNC/wikipedia-ner
from sklearn import metrics,Homeworks/HW2/Python/hw2_B.py,MengwenHe-CMU/17S_10701_MachineLearning
from sklearn import metrics,LDAStringClassifier/lda_string_classifier_test.py,anmolshkl/oppia-ml
from sklearn import metrics,metric_wrappers.py,beardeer/prediction-wrapper
from sklearn import metrics,src/classify.py,ybayle/ReproducibleResearchIEEE2017
from sklearn import metrics,server/flock.py,justincosentino/cs91-heatmap
from sklearn import metrics,3/text_analytics/solutions/exercise_02_sentiment.py,tmm/DS501
from sklearn import metrics,kaggle-sea-lion/modules/cnn.py,flaviostutz/datascience-snippets
from sklearn import metrics,tensorflow/examples/skflow/text_classification_character_cnn.py,HaebinShin/tensorflow
from sklearn import metrics,hofTracker_regression_main.py,bdilday/hofTracker
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_cnn.py,AndreasMadsen/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_rnn.py,JVillella/tensorflow
from sklearn import metrics,基于复杂语言网络的文本二分类/predict.py,yanshengli/DBN_Learning
from sklearn import metrics,tensorflow/examples/learn/text_classification.py,calebfoss/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification_cnn.py,elingg/tensorflow
from sklearn import metrics,pipeline/pipeline/myapps/jupyter/TensorFlow/SkFlow_DEPRECATED/text_classification_character_cnn.py,fluxcapacitor/education.ml
from sklearn import metrics,tensorflow/examples/learn/text_classification_cnn.py,abhitopia/tensorflow
from sklearn import metrics,tensorflow/examples/skflow/mnist.py,XueqingLin/tensorflow
from sklearn import metrics,quality2.py,ijmarshall/cochrane-nlp
from sklearn import metrics,tensorflow/examples/learn/iris.py,tillahoffmann/tensorflow
from sklearn import metrics,DAT4/code/12_kmeans_class_exercise.py,nafis/DS-III-Science
from sklearn import metrics,lib/metrics.py,DartML/SteinGAN
from sklearn import metrics,code/cluster.py,jrouly/stackmining
from sklearn import metrics,notebooks/solutions/04_svm_rf.py,maythapk/sklearn_pycon2014
from sklearn import metrics,tensorflow/examples/learn/iris_custom_model.py,sjperkins/tensorflow
from sklearn import metrics,ch08/regression.py,jhotujec/BuildingMachineLearningSystemsWithPython
from sklearn import metrics,doc/tutorial/text_analytics/solutions/exercise_02_sentiment.py,mjudsp/Tsallis
from sklearn import metrics,document_classification_20newsgroups.py,CalculatedContent/tsvm
from sklearn import metrics,tensorflow/examples/learn/text_classification.py,petewarden/tensorflow
from sklearn import metrics,kgml/imbalanced.py,orazaro/kgml
from sklearn import metrics,examples/logregDemoAffair.py,probml/pyprobml
from sklearn import metrics,python/clustering.py,pramitchoudhary/Experiments
from sklearn import metrics,doc/tutorial/text_analytics/solutions/exercise_01_language_train_model.py,jjx02230808/project0223
from sklearn import metrics,tensorflow/examples/learn/iris_val_based_early_stopping.py,av8ramit/tensorflow
from sklearn import metrics,examples/extensions/kmeans.py,ajfriend/cvxpy
from sklearn import metrics,Sentiment_Model.py,georgetown-analytics/auto-sentiment
from sklearn import metrics,tensorflow/examples/learn/boston.py,hfp/tensorflow-xsmm
from sklearn import metrics,tensorflow/examples/learn/mnist.py,DCSaunders/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_val_based_early_stopping.py,gnieboer/tensorflow
from sklearn import metrics,code/prediction/run_models.py,georgetown-analytics/housing-risk
from sklearn import metrics,kmeans.py,mickypaganini/SSI2016-jet-clustering
from sklearn import metrics,tensorflow/examples/skflow/hdf5_classification.py,shakamunyi/tensorflow
from sklearn import metrics,Recomender System/Recomender System/matrix_factorization_tests.py,TechnicHail/COMP188
from sklearn import metrics,build/lib.linux-x86_64-2.7/shape_learning/shape_modeler.py,chili-epfl/allograph
from sklearn import metrics,okregression.py,ned2/okdata
from sklearn import metrics,utilities.py,anmolshkl/oppia-ml
from sklearn import metrics,tensorflow/examples/learn/multiple_gpu.py,whn09/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_custom_model.py,ZhangXinNan/tensorflow
from sklearn import metrics,nytimes/step4_analysis_supervised_1.py,dikien/Machine-Learning-Newspaper
from sklearn import metrics,src/models/train_model.py,rueedlinger/dproj_first_steps_cookiecutter
from sklearn import metrics,scripts/vae_scripts/testing_svm_one_region.py,juanka1331/VAN-applied-to-Nifti-images
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_cnn.py,benoitsteiner/tensorflow
from sklearn import metrics,tensorflow/contrib/tensorflow-master/tensorflow/examples/learn/hdf5_classification.py,AsimmHirani/ISpyPi
from sklearn import metrics,text_analytics/skeletons/exercise_02_sentiment.py,georgetown-analytics/machine-learning
from sklearn import metrics,pywim/utils/stats/metrics.py,OpenWIM/pywim
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_rnn.py,chris-chris/tensorflow
from sklearn import metrics,examples/extensions/kmeans.py,argriffing/cvxpy
from sklearn import metrics,validator.py,andreister/churn
from sklearn import metrics,tensorflow/examples/learn/iris_val_based_early_stopping.py,terrytangyuan/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification_cnn.py,tomasreimers/tensorflow-emscripten
from sklearn import metrics,kdd_2014_data_model1.py,yoonkim/kdd_2014
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_cnn.py,aselle/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris.py,freedomtan/tensorflow
from sklearn import metrics,wdbc/lib/fmetrics.py,efulet/breast_cancer_wisconsin
from sklearn import metrics,LR/beginReviewBiz.py,RenqinCai/python_dataset
from sklearn import metrics,tensorflow/examples/learn/iris_custom_model.py,jeffzheng1/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification_cnn.py,jhseu/tensorflow
from sklearn import metrics,PredictionModel/HelperFunctions.py,teco-kit/PredictivePolicing
from sklearn import metrics,tensorflow/examples/learn/iris.py,guschmue/tensorflow
from sklearn import metrics,tensorflow/examples/skflow/boston.py,marmarko/ml101
from sklearn import metrics,tensorflow/examples/learn/multiple_gpu.py,gnieboer/tensorflow
from sklearn import metrics,bin/nirv-test.py,christobal54/aei-grad-school
from sklearn import metrics,tarea2/1_script.py,asazo/ANN
from sklearn import metrics,tensorflow/examples/learn/text_classification_cnn.py,gunan/tensorflow
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,jhaux/tensorflow
from sklearn import metrics,3_sklearn/sklearn_data.py,lixiaosi33/-Classification-on-Chinese-Magazine-
from sklearn import metrics,tensorflow/examples/learn/iris_run_config.py,snnn/tensorflow
from sklearn import metrics,bin/estimatek2dimensions.py,georgetown-analytics/skidmarks
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,jbedorf/tensorflow
from sklearn import metrics,train.py,wayaai/waya-dc
from sklearn import metrics,doc/tutorial/text_analytics/solutions/exercise_01_language_train_model.py,loli/sklearn-ensembletrees
from sklearn import metrics,common.py,edwardhunter/css
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_rnn.py,anand-c-goog/tensorflow
from sklearn import metrics,tensorflow/examples/learn/boston.py,cancan101/tensorflow
from sklearn import metrics,FISF/VFD/DFD.py,spartazhihu/FISF
from sklearn import metrics,paper/code/models.py,skearnes/color-features
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_rnn.py,zasdfgbnm/tensorflow
from sklearn import metrics,ch03/rel_post_20news.py,fdft/ml
from sklearn import metrics,smlib/metrics.py,gophronesis/smlib
from sklearn import metrics,python_tools/Commands/phraseF1.py,StonyBrookNLP/stingysentiment
from sklearn import metrics,tensorflow/examples/learn/multiple_gpu.py,bowang/tensorflow
from sklearn import metrics,kaggler/model/nn.py,irwenqiang/Kaggler
from sklearn import metrics,tensorflow/examples/learn/multiple_gpu.py,Intel-tensorflow/tensorflow
from sklearn import metrics,tensorflow/examples/skflow/text_classification.py,neilhan/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_custom_decay_dnn.py,renyi533/tensorflow
from sklearn import metrics,examples/document_classification_20newsgroups.py,B3AU/waveTree
from sklearn import metrics,tensorflow/examples/learn/iris_custom_model.py,cg31/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_custom_decay_dnn.py,dendisuhubdy/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_run_config.py,juharris/tensorflow
from sklearn import metrics,main.py,dylanjf/stumbleupon
from sklearn import metrics,intro-into-ml/tasks/metrics/metrics.py,universome/courses
from sklearn import metrics,tensorflow/examples/learn/boston.py,alisidd/tensorflow
from sklearn import metrics,permute_rankings.py,ahealy19/F-IDE-2016
from sklearn import metrics,scripts/geno_refine_12.py,hall-lab/svtools
from sklearn import metrics,tensorflow/examples/learn/boston.py,bowang/tensorflow
from sklearn import metrics,examples/gd/word_embedding/train_classifier.py,stczhc/neupy
from sklearn import metrics,fastFM/tests/test_base.py,ibayer/fastFM
from sklearn import metrics,tensorflow/examples/skflow/text_classification_character_cnn.py,EvenStrangest/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_rnn.py,AnishShah/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification_cnn.py,gautam1858/tensorflow
from sklearn import metrics,scripts/data_scatterplot.py,seunghwanl/APMAE4990
from sklearn import metrics,tensorflow/examples/learn/iris_val_based_early_stopping.py,hfp/tensorflow-xsmm
from sklearn import metrics,tensorflow/examples/learn/mnist.py,wangyum/tensorflow
from sklearn import metrics,source.ml/jupyterhub.ml/notebooks/zz_old/TensorFlow/SkFlow_DEPRECATED/mnist.py,shareactorIO/pipeline
from sklearn import metrics,algorithm_examples/decision_tree_regressor.py,NZubia/DataMiningUACH
from sklearn import metrics,src/main/python/RFwithPCA.py,nelango/ViralityAnalysis
from sklearn import metrics,tensorflow/examples/learn/iris_custom_model.py,eth-n/tensorflow
from sklearn import metrics,tensorflow/examples/learn/multiple_gpu.py,xodus7/tensorflow
from sklearn import metrics,python/scala_python_endive_wrapper.py,akmorrow13/endive
from sklearn import metrics,tensorflow/examples/learn/text_classification_cnn.py,nightjean/Deep-Learning
from sklearn import metrics,ranking/src/bin/dbscan.py,deathly809/research
from sklearn import metrics,tensorflow/examples/learn/iris_custom_model.py,gojira/tensorflow
from sklearn import metrics,feature_selection.py,linucks/textclass
from sklearn import metrics,babi_plus_dialog_single_legacy.py,ishalyminov/memn2n
from sklearn import metrics,examples/gender.py,IndicoDataSolutions/Passage
from sklearn import metrics,busstop_analysis.py,brenden17/bus
from sklearn import metrics,run.py,MichaelSheely/RegionPredictionFromTemperature
from sklearn import metrics,ch08/chapter.py,godelian/BuildingMachineLearningSystemsWithPython
from sklearn import metrics,algorithm_examples/decision_tree.py,NZubia/DataMiningUACH
from sklearn import metrics,DAT4/code/12_cluster_validation.py,Data8Science/DS-III-Science
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,mengxn/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_cnn.py,shakamunyi/tensorflow
from sklearn import metrics,random_forest.py,gaborfodor/WNVP
from sklearn import metrics,IVSCC/morph_cluster.py,XiaoxiaoLiu/morphology_analysis
from sklearn import metrics,doc/tutorial/text_analytics/skeletons/exercise_02_sentiment.py,mjudsp/Tsallis
from sklearn import metrics,tensorflow/examples/learn/iris_val_based_early_stopping.py,sjperkins/tensorflow
from sklearn import metrics,tensorflow/examples/learn/boston.py,hsaputra/tensorflow
from sklearn import metrics,deeper/nerwindow.py,bobflagg/deepER
from sklearn import metrics,tensorflow/examples/learn/mnist.py,AnishShah/tensorflow
from sklearn import metrics,tensorflow/examples/skflow/text_classification_save_restore.py,naturali/tensorflow
from sklearn import metrics,facerecognitionlibrary/jni-build/jni/include/tensorflow/examples/learn/iris_custom_decay_dnn.py,ikaee/bfr-attendant
from sklearn import metrics,tensorflow/examples/skflow/iris_custom_decay_dnn.py,naturali/tensorflow
from sklearn import metrics,model.py,sebadiaz/ModelDesign
from sklearn import metrics,model.py,sebadiaz/ModelDesign
from sklearn import metrics,svm/test_rbf_svm.py,agadiraju/519finalproject
from sklearn import metrics,src/SequentialPairs/PrecisionRecall.py,afantrim/epitope_mapping
from sklearn import metrics,src/clustering/clusteringUtils.py,alessandro-p/driving-styles
from sklearn import metrics,electronics.py,sandeep82945/audience-predictor
from sklearn import metrics,tensorflow/examples/learn/boston.py,LUTAN/tensorflow
from sklearn import metrics,src/nnplot.py,jgdwyer/nn-convection
from sklearn import metrics,sni.py,albonthenet/uDPI
from sklearn import metrics,plot_frozen_weights.py,tombosc/ntm_experiments
from sklearn import metrics,tensorflow/examples/learn/multiple_gpu.py,martinwicke/tensorflow
from sklearn import metrics,scrapy_sci/classifier.py,johncadigan/scrapy-sci
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,Mazecreator/tensorflow
from sklearn import metrics,redis_stats/stats.py,mapado/redis_stats
from sklearn import metrics,Flu-Models/Flu_Tree_H1N1_HA.py,RK900/Flu-Prediction
from sklearn import metrics,tensorflow/examples/learn/iris_val_based_early_stopping.py,girving/tensorflow
from sklearn import metrics,tensorflow/examples/skflow/text_classification_cnn.py,MostafaGazar/tensorflow
from sklearn import metrics,tensorflow/examples/skflow/mnist_weights.py,dyoung418/tensorflow
from sklearn import metrics,runs/2016/dnn2016med_chroma/src/evaluation.py,rohit21122012/DCASE2013
from sklearn import metrics,tensorflow/examples/skflow/iris_save_restore.py,HaebinShin/tensorflow
from sklearn import metrics,Project/BaggedClassifierTrainer.py,tpsatish95/Youtube-Comedy-Comparison
from sklearn import metrics,_module45/CCCCPC_16_32.py,KennyCandy/HAR
from sklearn import metrics,main.py,sinmaniphel/py_isear_dataset
from sklearn import metrics,afmMiner/__init__.py,wesleybeckner/afm-miner
from sklearn import metrics,classifier_bayesian.py,cahya-wirawan/text-classification
from sklearn import metrics,tensorflow/examples/learn/text_classification_cnn.py,arborh/tensorflow
from sklearn import metrics,sparse_classifier.py,tobegit3hub/deep_recommend_system
from sklearn import metrics,tensorflow/examples/learn/iris_custom_model.py,JingJunYin/tensorflow
from sklearn import metrics,examples/cluster/plot_affinity_propagation.py,loli/semisupervisedforests
from sklearn import metrics,scikit-learn-c604ac39ad0e5b066d964df3e8f31ba7ebda1e0e/doc/tutorial/text_analytics/solutions/exercise_01_language_train_model.py,RPGOne/Skynet
from sklearn import metrics,CapClassifier.py,rschenck/Capsid_IDP_Classifier
from sklearn import metrics,mlsl/tests/test_mlf_regr.py,jad-b/mlsl
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_rnn.py,LUTAN/tensorflow
from sklearn import metrics,tensorflow/examples/learn/multiple_gpu.py,elingg/tensorflow
from sklearn import metrics,tensorflow/examples/skflow/iris_val_based_early_stopping.py,rew4332/tensorflow
from sklearn import metrics,dsutils/sklearn.py,hgrif/ds-utils
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_rnn.py,admcrae/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_val_based_early_stopping.py,shakamunyi/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_val_based_early_stopping.py,yaroslavvb/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_run_config.py,thjashin/tensorflow
from sklearn import metrics,facerecognitionlibrary/jni-build/jni/include/tensorflow/examples/skflow/iris_save_restore.py,ikaee/bfr-attendant
from sklearn import metrics,libscores.py,jamesrobertlloyd/automl-phase-1
from sklearn import metrics,tensorflow/examples/learn/iris_val_based_early_stopping.py,anand-c-goog/tensorflow
from sklearn import metrics,examples/iris_logistic.py,githubutilities/gas
from sklearn import metrics,ch08/chapter.py,yaojenkuo/BuildingMachineLearningSystemsWithPython
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,DCSaunders/tensorflow
from sklearn import metrics,ch08/corrneighbours.py,jhotujec/BuildingMachineLearningSystemsWithPython
from sklearn import metrics,jni-build/jni/include/tensorflow/examples/skflow/boston.py,natanielruiz/android-yolo
from sklearn import metrics,examples/cluster/plot_affinity_propagation.py,loli/sklearn-ensembletrees
from sklearn import metrics,Chapter-4/classifier_evaluation_demo.py,dipanjanS/text-analytics-with-python
from sklearn import metrics,tensorflow/examples/learn/boston.py,llhe/tensorflow
from sklearn import metrics,lib/libscores.py,djajetic/AutoML2
from sklearn import metrics,src/pubmed_api.py,mac389/lovasi
from sklearn import metrics,tensorflow/examples/learn/iris_run_config.py,seaotterman/tensorflow
from sklearn import metrics,tensorflow/examples/learn/boston.py,brchiu/tensorflow
from sklearn import metrics,dsi2/aggregation/cluster_evaluator.py,mattcieslak/DSI2
from sklearn import metrics,src/experiments/test_detecting_in_lol_or_not.py,ckcollab/twitch-experiments
from sklearn import metrics,tensorflow/examples/learn/text_classification.py,Intel-Corporation/tensorflow
from sklearn import metrics,classificationSpecific/train_classification_specific.py,dolphyin/cs194-16-data_manatees
from sklearn import metrics,doc/tutorial/text_analytics/skeletons/exercise_02_sentiment.py,CforED/Machine-Learning
from sklearn import metrics,evaluation_20k_lsa.py,LAtanassov/py-mt-ontobasedcluster
from sklearn import metrics,src/runasvm.py,bluemonk482/emotionannotate
from sklearn import metrics,easyml-server/easymlserver/topic_classifier.py,delvv/easyML-lib
from sklearn import metrics,tensorflow/examples/learn/iris_custom_decay_dnn.py,elingg/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_custom_decay_dnn.py,llhe/tensorflow
from sklearn import metrics,analysis/multinomial_nb.py,chuajiesheng/twitter-sentiment-analysis
from sklearn import metrics,tensorflow/examples/skflow/text_classification.py,awni/tensorflow
from sklearn import metrics,tools/python/booking_hotels_quality.py,Zverik/omim
from sklearn import metrics,tensorflow/examples/learn/iris_custom_model.py,dendisuhubdy/tensorflow
from sklearn import metrics,tensorflow/examples/learn/boston.py,wangyum/tensorflow
from sklearn import metrics,tensorflow/examples/learn/boston.py,shakamunyi/tensorflow
from sklearn import metrics,boston_housing.py,andrewraharjo/Machine_Learning_Udacity
from sklearn import metrics,examples/cluster/plot_kmeans_digits.py,B3AU/waveTree
from sklearn import metrics,tensorflow/examples/learn/text_classification.py,dendisuhubdy/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_run_config.py,anilmuthineni/tensorflow
from sklearn import metrics,tensorflow/examples/learn/mnist.py,snnn/tensorflow
from sklearn import metrics,Digit Recognizer/Digit Recognizer.py,rickyhan83/ml_kaggle
from sklearn import metrics,tensorflow/examples/learn/iris_val_based_early_stopping.py,davidzchen/tensorflow
from sklearn import metrics,code/classifier.py,jrouly/stackmining
from sklearn import metrics,car_evaluation.py,reetawwsum/Supervised-Learning
from sklearn import metrics,tensorflow/examples/learn/iris.py,johndpope/tensorflow
from sklearn import metrics,plot_scripts/kmeans_cells_clustering.py,lzamparo/SdA_reduce
from sklearn import metrics,tensorflow/examples/skflow/iris_val_based_early_stopping.py,naturali/tensorflow
from sklearn import metrics,tensorflow/examples/learn/mnist.py,ravindrapanda/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_custom_model.py,jwlawson/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_custom_model.py,zycdragonball/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_custom_decay_dnn.py,DavidNorman/tensorflow
from sklearn import metrics,dlatk/clustering.py,dlatk/dlatk
from sklearn import metrics,tensorflow/examples/learn/iris_val_based_early_stopping.py,nightjean/Deep-Learning
from sklearn import metrics,hartmann/aud/scripts/spectral_cluster.py,hartmannw/research
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_rnn.py,gunan/tensorflow
from sklearn import metrics,src/identification/Identifier.py,banacer/door-wiz
from sklearn import metrics,tensorflow/examples/learn/text_classification.py,junpenglao/tensorflow
from sklearn import metrics,algorithms/RandomForest.py,kv-kunalvyas/sfcc
from sklearn import metrics,tensorflow/examples/learn/iris_run_config.py,tongwang01/tensorflow
from sklearn import metrics,evaluation_reuters.py,LAtanassov/py-mt-ontobasedcluster
from sklearn import metrics,python/sklearn/examples/cluster/plot_dbscan.py,seckcoder/lang-learn
from sklearn import metrics,tensorflow/examples/learn/text_classification_cnn.py,petewarden/tensorflow
from sklearn import metrics,project4/part5.py,pranavtbhat/EE219
from sklearn import metrics,tensorflow/examples/learn/text_classification_cnn.py,scenarios/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification_builtin_rnn_model.py,XueqingLin/tensorflow
from sklearn import metrics,Code/DBSCAN.py,saurv4u/Deep-Learning-for-Content-Retrieval
from sklearn import metrics,Python Files/cluster_bu_cat_csv.py,apanimesh061/YDC
from sklearn import metrics,tensorflow/examples/learn/mnist.py,davidzchen/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_custom_model.py,apark263/tensorflow
from sklearn import metrics,InstrumentRecognition/InstrumentRecognition - Copy.py,tian-zhou/Surgical-Instrument-Dataset
from sklearn import metrics,tensorflow/examples/learn/iris_custom_decay_dnn.py,gnieboer/tensorflow
from sklearn import metrics,okstereotype/pick_best_model_v1.py,lqdc/okstereotype
from sklearn import metrics,tensorflow/examples/skflow/resnet.py,awni/tensorflow
from sklearn import metrics,tensorflow/examples/skflow/text_classification_cnn.py,caisq/tensorflow
from sklearn import metrics,python/sklearn/examples/general/classification_of_text_documents_using_sparse_features.py,kwailamchan/programming-languages
from sklearn import metrics,experiment/structuredfixk.py,mramire8/active
from sklearn import metrics,tensorflow/examples/learn/text_classification.py,jart/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris.py,juharris/tensorflow
from sklearn import metrics,text_analytics/skeletons/exercise_02_sentiment.py,agdestine/machine-learning
from sklearn import metrics,Lectures/pandas1.py,ZhukovGreen/UMLND
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,xodus7/tensorflow
from sklearn import metrics,tensorflow/examples/skflow/text_classification_builtin_rnn_model.py,gautam1858/tensorflow
from sklearn import metrics,tensorflow/examples/skflow/text_classification.py,ibab/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_cnn.py,ZhangXinNan/tensorflow
from sklearn import metrics,Climate/climate2.py,RomainBrault/OVFM
from sklearn import metrics,linear regression/linear-regression.py,davidfumo/intro-to-machine-learning
from sklearn import metrics,study_weight_jump.py,tombosc/ntm_experiments
from sklearn import metrics,tensorflow/examples/skflow/iris_val_based_early_stopping.py,mrry/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_rnn.py,martinwicke/tensorflow
from sklearn import metrics,Analyzer.py,teco-kit/PredictivePolicing
from sklearn import metrics,src/runscikit.py,bluemonk482/emotionannotate
from sklearn import metrics,clusterizzaDBScan.py,agb91/ImageRecognitionClustering
from sklearn import metrics,tensorflow/examples/learn/hdf5_classification.py,kamcpp/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_custom_model.py,gibiansky/tensorflow
from sklearn import metrics,tensorflow/examples/learn/multiple_gpu.py,yongtang/tensorflow
from sklearn import metrics,code/modeling/featurepipeline/dataloader.py,dssg/education-college-public
from sklearn import metrics,examples/text/document_clustering.py,jjx02230808/project0223
from sklearn import metrics,tensorflow/examples/learn/iris.py,yaroslavvb/tensorflow
from sklearn import metrics,tensorflow/examples/skflow/hdf5_classification.py,mdrumond/tensorflow
from sklearn import metrics,ch08/averaged.py,Rossonero/bmlswp
from sklearn import metrics,Contrib/pzc/p_con.py,jandom/rdkit
from sklearn import metrics,experiment/anytimev2.py,mramire8/active
from sklearn import metrics,Contrib/pzc/p_con.py,sriniker/rdkit
from sklearn import metrics,tensorflow/examples/skflow/iris_run_config.py,mrry/tensorflow
from sklearn import metrics,doc/tutorial/text_analytics/skeletons/exercise_02_sentiment.py,ngoix/OCRF
from sklearn import metrics,ch08/regression.py,sourabhdattawad/BuildingMachineLearningSystemsWithPython
from sklearn import metrics,src/python/naive_category_score.py,sandeep82945/audience-predictor
from sklearn import metrics,tensorflow/examples/learn/text_classification_cnn.py,martinwicke/tensorflow
from sklearn import metrics,dermatology.py,reetawwsum/Supervised-Learning
from sklearn import metrics,src/fnl/stat/textclass.py,fnl/libfnl
from sklearn import metrics,3_train.py,jonathanwoodard/MLSP_2013
from sklearn import metrics,tensorflow/examples/skflow/text_classification_builtin_rnn_model.py,HaebinShin/tensorflow
from sklearn import metrics,facerecognitionlibrary/jni-build/jni/include/tensorflow/examples/learn/text_classification_cnn.py,ikaee/bfr-attendant
from sklearn import metrics,tensorflow/examples/skflow/text_classification_character_rnn.py,mdrumond/tensorflow
from sklearn import metrics,examples/gender.py,Lustralisk/Passage
from sklearn import metrics,dionis.py,Strateus/dionis
from sklearn import metrics,tensorflow/examples/learn/text_classification_character_rnn.py,terrytangyuan/tensorflow
from sklearn import metrics,runs/2016/baseline64/src/evaluation.py,rohit21122012/DCASE2013
from sklearn import metrics,tensorflow/examples/learn/boston.py,gunan/tensorflow
from sklearn import metrics,module45/CCCPCC_16_32.py,KennyCandy/HAR
from sklearn import metrics,code/wheat.py,DistrictDataLabs/machine-learning
from sklearn import metrics,tensorflow/examples/learn/boston.py,DCSaunders/tensorflow
from sklearn import metrics,FraudDetection.ML/AI/main.py,imironica/Fraud-Detection-System
from sklearn import metrics,tensorflow/tensorflow/examples/skflow/iris_val_based_early_stopping.py,SubhasisDutta/WireframeTagging
from sklearn import metrics,tensorflow/examples/learn/multiple_gpu.py,tomasreimers/tensorflow-emscripten
from sklearn import metrics,tensorflow/examples/learn/iris_run_config.py,alsrgv/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_run_config.py,HKUST-SING/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_val_based_early_stopping.py,cxxgtxy/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_val_based_early_stopping.py,JingJunYin/tensorflow
from sklearn import metrics,tensorflow/examples/learn/mnist.py,ppries/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_run_config.py,tillahoffmann/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification.py,eerwitt/tensorflow
from sklearn import metrics,tensorflow/examples/learn/text_classification.py,DavidNorman/tensorflow
from sklearn import metrics,examples/plot_hdbscan.py,brunoalano/hdbscan
from sklearn import metrics,tensorflow/examples/learn/iris.py,bowang/tensorflow
from sklearn import metrics,tests/trending-country-predict.py,georgetown-analytics/team-buzzfeed
from sklearn import metrics,tensorflow/examples/learn/boston.py,eerwitt/tensorflow
from sklearn import metrics,tensorflow/examples/learn/iris_custom_model.py,AndreasMadsen/tensorflow
from sklearn import metrics,tensorflow/examples/learn/multiple_gpu.py,adamtiger/tensorflow
